ticker,grade,entry_date,entry_price,exit_date,exit_price,shares,pnl,pnl_pct,hold_days,exit_reason
TSLA,A+,2025-03-06,272.05999755859375,2025-03-07,262.6700134277344,0.4410791776698282,-4.141726478772189,-3.451438732310158,1,FRIDAY_CLOSE
META,A+,2025-03-06,645.963033649381,2025-03-07,623.6932373046875,0.1486153154270239,-3.309632808262213,-3.4475341752731383,1,FRIDAY_CLOSE
MSFT,A+,2025-03-06,391.28447789138556,2025-03-07,390.3218688964844,0.1962766333432692,-0.18893765274515345,-0.24601256867858523,1,FRIDAY_CLOSE
AVGO,A+,2025-03-10,187.90206071991116,2025-03-14,193.78883361816406,0.63049835727262,3.711600641985434,3.1328942725262534,4,FRIDAY_CLOSE
ORCL,A+,2025-03-10,149.01994427872387,2025-03-14,147.77259826660156,0.6360058242429971,-0.7933193285560634,-0.8370329341885246,4,FRIDAY_CLOSE
TSLA,A-,2025-03-11,225.30999755859375,2025-03-14,249.97999572753906,0.3365232027575255,8.302026795835767,10.949357967362133,3,FRIDAY_CLOSE
ADBE,A+,2025-03-17,394.1199951171875,2025-03-21,387.260009765625,0.30629250920903794,-2.1011621264673224,-1.7405829281822542,4,FRIDAY_CLOSE
NVDA,A+,2025-03-17,122.71772499646224,2025-03-21,117.67863464355469,0.7869507179170879,-3.9655157708696684,-4.106244923504587,4,FRIDAY_CLOSE
MSFT,A-,2025-03-17,383.7620820869245,2025-03-21,388.28741455078125,0.20131806928281856,0.9110311944864967,1.179202603667267,4,FRIDAY_CLOSE
TSLA,A+,2025-03-24,258.0799865722656,2025-03-28,263.54998779296875,0.46375108152686517,2.5367189820543468,2.1194984134003962,4,FRIDAY_CLOSE
AAPL,A+,2025-03-24,220.04098837247486,2025-03-28,216.9544219970703,0.43513664896189325,-1.3430781493919903,-1.4027233736015368,4,FRIDAY_CLOSE
META,A-,2025-03-24,613.5822418688982,2025-03-28,575.4385375976562,0.12483790016220152,-4.761779945629845,-6.216559357236416,4,FRIDAY_CLOSE
TSLA,A-,2025-03-31,249.30999755859375,2025-04-04,239.42999267578125,0.4772020626359858,-4.714758708931736,-3.9629397054125217,4,FRIDAY_CLOSE
META,A-,2025-03-31,562.2284810192266,2025-04-04,503.591064453125,0.16928526261075708,-9.926450462208866,-10.429463918263572,4,FRIDAY_CLOSE
GOOGL,A-,2025-03-31,152.68834136730996,2025-04-04,145.1990203857422,0.4986732854874741,-3.734724299948675,-4.90497238656311,4,FRIDAY_CLOSE
NVDA,A-,2025-04-07,87.444123819458,2025-04-11,110.90986633300781,1.3185112199713078,30.93984478907315,26.835127952106298,4,FRIDAY_CLOSE
TSLA,A-,2025-04-07,223.77999877929688,2025-04-11,252.30999755859375,0.4121764554667871,11.75939377132235,12.749128132507767,4,FRIDAY_CLOSE
AMD,A-,2025-04-07,80.68000030517578,2025-04-11,93.4000015258789,0.914594411029474,11.633642024743166,15.76599054609462,4,FRIDAY_CLOSE
AMD,A+,2025-04-14,97.11000061035156,2025-04-21,85.55999755859375,1.2991724199422459,-15.005445415092522,-11.893731829022999,7,MAX_HOLD
AAPL,A+,2025-04-14,210.52244846919626,2025-04-21,192.32177734375,0.47942681803647585,-8.725889843801065,-8.64547760003342,7,MAX_HOLD
AVGO,A+,2025-04-14,183.9775495951886,2025-04-21,165.219970703125,0.43888010386882226,-8.232328172476503,-10.195580348437337,7,MAX_HOLD
ORCL,A-,2025-04-22,123.69382865677144,2025-04-25,137.59323120117188,0.96827710086984,13.458473199514927,11.236940998058053,3,FRIDAY_CLOSE
TSLA,A+,2025-04-23,254.86000061035156,2025-04-25,284.95001220703125,0.37595511738346826,11.312493841899633,11.806486512053132,2,FRIDAY_CLOSE
NFLX,A+,2025-04-23,104.72200012207031,2025-04-25,110.15299987792969,0.7319640292135496,3.9752964639566324,5.1861115615903755,2,FRIDAY_CLOSE
NVDA,A+,2025-04-28,109.67009093365705,2025-05-02,114.4792251586914,1.1445158241390918,5.504130220960708,4.3850918551198745,4,FRIDAY_CLOSE
TSLA,A+,2025-04-28,288.9800109863281,2025-05-02,287.2099914550781,0.34748190113199784,-0.6150497517595177,-0.6125058702879421,4,FRIDAY_CLOSE
AMD,A+,2025-04-28,95.58000183105469,2025-05-02,98.80000305175781,0.8404714097760076,2.706318965444821,3.3689068414067784,4,FRIDAY_CLOSE
META,A+,2025-05-05,589.8858412822701,2025-05-09,591.153076171875,0.21536071135242407,0.2729126072759173,0.21482714127367672,4,FRIDAY_CLOSE
ORCL,A-,2025-05-05,148.47232575699104,2025-05-09,149.3665008544922,0.6845086247423644,0.61207056626938,0.6022503472900866,4,FRIDAY_CLOSE
TSLA,A-,2025-05-06,273.1099853515625,2025-05-09,298.260009765625,0.29769863561859494,7.487127953840759,9.208753162828513,3,FRIDAY_CLOSE
AMD,A+,2025-05-13,109.5999984741211,2025-05-16,117.16999816894531,1.1743855694591259,8.89009840241155,6.906934124284369,3,FRIDAY_CLOSE
NVDA,A+,2025-05-14,133.17581874633882,2025-05-16,135.37542724609375,0.7731893542380104,1.7007138755019533,1.6516575760232755,2,FRIDAY_CLOSE
TSLA,A+,2025-05-14,342.5,2025-05-16,349.9800109863281,0.24051416127673,1.799048568717435,2.18394481352646,2,FRIDAY_CLOSE
AVGO,A+,2025-05-20,225.1409148363537,2025-05-23,227.35760498046875,0.5827045203464403,1.2916753671832493,0.9845789894414749,3,FRIDAY_CLOSE
NVDA,A-,2025-05-20,134.26562607401144,2025-05-23,131.26617431640625,0.7816781264193999,-2.344605830170198,-2.233968473771384,3,FRIDAY_CLOSE
AMZN,A-,2025-05-20,204.6300048828125,2025-05-23,200.99000549316406,0.410311295617337,-1.4935328656129663,-1.7788199691110753,3,FRIDAY_CLOSE
AMD,A+,2025-05-27,113.18000030517578,2025-05-30,110.7300033569336,1.154632759957504,-2.8288467382363387,-2.1646907065171197,3,FRIDAY_CLOSE
TSLA,A+,2025-05-28,364.8399963378906,2025-05-30,346.4599914550781,0.2865504603356653,-5.266798860141697,-5.0378261888233755,2,FRIDAY_CLOSE
NVDA,A+,2025-06-02,135.46541564458173,2025-06-06,141.69427490234375,0.9527317831681772,5.934432187751223,4.598117702679609,4,FRIDAY_CLOSE
TSLA,A+,2025-06-02,343.5,2025-06-06,295.1400146484375,0.30058155925398694,-14.536119802472625,-14.07859835562227,4,FRIDAY_CLOSE
AMD,A+,2025-06-03,114.5,2025-06-06,116.19000244140625,0.7213957422095687,1.2191605655542448,1.4759846649836244,3,FRIDAY_CLOSE
AVGO,A-,2025-06-09,243.59033831967326,2025-06-13,247.21859741210938,0.5237716014311349,1.9003790752523375,1.4894922013181828,4,FRIDAY_CLOSE
