ticker,grade,entry_date,entry_price,exit_date,exit_price,shares,pnl,pnl_pct,hold_days,exit_reason
ADBE,A+,2025-12-08,347.45001220703125,2025-12-12,356.42999267578125,0.3453734228925481,3.101446592000416,2.5845388266670133,4,FRIDAY_CLOSE
NFLX,A-,2025-12-09,97.02999877929688,2025-12-12,95.19000244140625,0.9893847388204168,-1.8204642961944393,-1.8963169752025408,3,FRIDAY_CLOSE
NFLX,A+,2025-12-11,93.9000015258789,2025-12-12,95.19000244140625,0.8178913605111484,1.0550806038612863,1.3738028696110496,1,FRIDAY_CLOSE
NVDA,A-,2025-12-15,177.94000244140625,2025-12-19,180.99000549316406,0.6770102895755665,2.0648834492769184,1.7140626109422168,4,FRIDAY_CLOSE
AMD,A-,2025-12-15,212.27999877929688,2025-12-19,213.42999267578125,0.45399364338674497,0.5220899189374607,0.541734455953149,4,FRIDAY_CLOSE
AVGO,A-,2025-12-15,361.198890766926,2025-12-19,339.7099914550781,0.21345308089804674,-4.586871763221848,-5.949325942341894,4,FRIDAY_CLOSE
AMD,A+,2025-12-22,220.0,2025-12-26,214.99000549316406,0.5457601495496908,-2.7342553512939105,-2.2772702303799717,4,FRIDAY_CLOSE
AVGO,A+,2025-12-22,346.0299987792969,2025-12-26,352.1300048828125,0.2775880318457884,1.693288688522199,1.7628547019145298,4,FRIDAY_CLOSE
NVDA,A-,2025-12-22,183.9199981689453,2025-12-26,190.52999877929688,0.41780681721195945,2.7617033167800957,3.593954260634423,4,FRIDAY_CLOSE
AMD,A-,2025-12-30,215.8699951171875,2026-01-02,223.47000122070312,0.5577958167199983,4.23925161158747,3.520640327707366,3,FRIDAY_CLOSE
TSLA,A-,2026-01-05,447.989990234375,2026-01-09,445.010009765625,0.27067397307384466,-0.8066031531590205,-0.665189074244932,4,FRIDAY_CLOSE
NFLX,A-,2026-01-05,90.91999816894531,2026-01-09,89.45999908447266,1.0669532159798791,-1.5577507185057797,-1.6058063285040127,4,FRIDAY_CLOSE
ADBE,A-,2026-01-05,330.1099853515625,2026-01-09,333.95001220703125,0.23509106357974457,0.9027559976269305,1.1632568010262323,4,FRIDAY_CLOSE
ORCL,A+,2026-01-12,197.60000610351562,2026-01-16,191.08999633789062,0.6121807046699853,-3.9853023657287983,-3.2945392533108713,4,FRIDAY_CLOSE
