ticker,grade,entry_date,entry_price,exit_date,exit_price,shares,pnl,pnl_pct,hold_days,exit_reason
AMD,A+,2026-01-06,222.7100067138672,2026-01-09,203.1699981689453,0.5388172797918923,-10.528494251285137,-8.77374520940428,3,FRIDAY_CLOSE
AVGO,A+,2026-01-06,343.6000061035156,2026-01-09,344.9700012207031,0.27939463997296404,0.38276929253132025,0.39871801305345866,3,FRIDAY_CLOSE
ORCL,A+,2026-01-06,192.05233166281252,2026-01-09,198.52000427246094,0.39989100541012046,2.586364102535803,3.3676615918434933,3,FRIDAY_CLOSE
ORCL,A+,2026-01-12,197.60000610351562,2026-01-16,191.08999633789062,0.5996362559153195,-3.903637881831542,-3.2945392533108713,4,FRIDAY_CLOSE
TSLA,A+,2026-01-12,441.2300109863281,2026-01-16,437.5,0.2148324001151007,-0.8013272126485652,-0.8453665647062486,4,FRIDAY_CLOSE
AVGO,A+,2026-01-12,340.95001220703125,2026-01-16,351.7099914550781,0.2224150142114007,2.3931809373687223,3.1558817606122314,4,FRIDAY_CLOSE
AVGO,A-,2026-01-21,335.510009765625,2026-01-23,320.04998779296875,0.35178017812280055,-5.438529283323426,-4.6079167603542,2,FRIDAY_CLOSE
ORCL,A-,2026-01-21,179.67999267578125,2026-01-23,177.16000366210938,0.5254932137505262,-1.3242371254104521,-1.4024872642437167,2,FRIDAY_CLOSE
AMD,A+,2026-01-22,251.75,2026-01-23,259.67999267578125,0.3000456541739577,2.3793598399994784,3.1499474382447863,1,FRIDAY_CLOSE
MSFT,A+,2026-01-26,464.25036221183507,2026-01-30,429.31011962890625,0.2523403301732541,-8.81683234970985,-7.526163774318341,4,FRIDAY_CLOSE
NFLX,A+,2026-01-26,86.91999816894531,2026-01-30,83.48999786376953,1.0782245020841905,-3.6983103711967784,-3.946157820331442,4,FRIDAY_CLOSE
META,A+,2026-01-26,665.1300048828125,2026-01-30,716.5,0.11272295167424533,5.790577477100945,7.723301420785887,4,FRIDAY_CLOSE
ORCL,A+,2026-02-02,170.9199981689453,2026-02-06,142.82000732421875,0.6775343896292337,-19.038710145568867,-16.44043479157496,4,FRIDAY_CLOSE
AAPL,A-,2026-02-02,259.7869174093499,2026-02-06,277.8599853515625,0.35661280495461395,6.445087453007754,6.956881479037157,4,FRIDAY_CLOSE
MSFT,A-,2026-02-02,429.2602343395754,2026-02-06,400.22650146484375,0.17265674087029156,-5.012869693449806,-6.763667014113377,4,FRIDAY_CLOSE
NVDA,A+,2026-02-09,184.25999450683594,2026-02-13,182.80999755859375,0.6093719825518518,-0.8835875150444766,-0.7869298770593383,4,FRIDAY_CLOSE
AMD,A+,2026-02-09,206.89999389648438,2026-02-13,207.32000732421875,0.43415323912982223,0.18235019012889842,0.20300311267506124,4,FRIDAY_CLOSE
AMZN,A+,2026-02-09,208.97000122070312,2026-02-13,198.7899932861328,0.3438820959999108,-3.500722465835762,-4.871516425852303,4,FRIDAY_CLOSE
NVDA,A+,2026-02-17,181.75,2026-02-20,189.82000732421875,0.6131636104510242,4.948234827284177,4.440169091729711,3,FRIDAY_CLOSE
AMD,A-,2026-02-17,202.14999389648438,2026-02-20,200.14999389648438,0.4410288976077451,-0.8820577952154902,-0.9893643632876618,3,FRIDAY_CLOSE
AAPL,A-,2026-02-17,258.04998779296875,2026-02-20,264.5799865722656,0.2763929259507856,1.8048454690649214,2.530516988257266,3,FRIDAY_CLOSE
GOOGL,A+,2026-02-23,319.04998779296875,2026-02-27,311.760009765625,0.3529750666305533,-2.5731804799369296,-2.2849015221007343,4,FRIDAY_CLOSE
ORCL,A+,2026-02-23,145.69000244140625,2026-02-27,145.39999389648438,0.6183907684125004,-0.1793386069404294,-0.19905864511088256,4,FRIDAY_CLOSE
AMZN,A+,2026-02-23,208.10000610351562,2026-02-27,210.0,0.3463463716188262,0.658055992145279,0.913019625544488,4,FRIDAY_CLOSE
AAPL,A+,2026-03-02,262.4100036621094,2026-03-04,262.5199890136719,0.42756677152150324,0.04702608168223565,0.041913551323341305,2,END_OF_PERIOD
ADBE,A+,2026-03-02,257.6000061035156,2026-03-04,273.1199951171875,0.3484403584545496,5.407790535134501,6.024840312866772,2,END_OF_PERIOD
NVDA,A+,2026-03-02,175.00999450683594,2026-03-04,183.0399932861328,0.41029994300627054,3.2947080414859298,4.588308685983772,2,END_OF_PERIOD
