date,equity,cash,positions
2025-03-05,600.0,600.0,0
2025-03-06,600.0,600.0,0
2025-03-07,600.0,600.0,0
2025-03-10,596.7405006395654,480.0,1
2025-03-11,600.3101216068521,480.0,1
2025-03-12,602.9303720819179,480.0,1
2025-03-13,601.1139058456471,480.0,1
2025-03-14,603.7594828717606,603.7594828717606,0
2025-03-17,605.358805553506,483.00758629740847,1
2025-03-18,600.5380788458896,309.12485523034144,3
2025-03-19,604.4935203776777,309.12485523034144,3
2025-03-20,602.8984043197677,309.12485523034144,3
2025-03-21,602.4997478326969,602.4997478326969,0
2025-03-24,609.9388813962524,385.599838612926,2
2025-03-25,616.2759454863298,308.4798708903408,3
2025-03-26,605.9136346421674,308.4798708903408,3
2025-03-27,605.168086854179,308.4798708903408,3
2025-03-28,596.0101315744959,596.0101315744959,0
2025-03-31,596.0101315744959,596.0101315744959,0
2025-04-01,600.7212826649562,305.1571873661419,3
2025-04-02,607.6631655674494,305.1571873661419,3
2025-04-03,585.9091613459298,305.1571873661419,3
2025-04-04,561.6028035478889,561.6028035478889,0
2025-04-07,561.6028035478889,561.6028035478889,0
2025-04-08,539.3358649434326,287.54063541651914,3
2025-04-09,585.2392321337271,287.54063541651914,3
2025-04-10,566.8288663100208,287.54063541651914,3
2025-04-11,571.847830542186,571.847830542186,0
2025-04-14,561.7335671871259,292.7860892375992,3
2025-04-15,562.4151365330849,292.7860892375992,3
2025-04-16,550.7364424467728,292.7860892375992,3
2025-04-17,549.8172699100646,292.7860892375992,3
2025-04-18,292.7860892375992,292.7860892375992,3
2025-04-21,543.9257094679688,543.9257094679688,0
2025-04-22,543.9257094679688,543.9257094679688,0
2025-04-23,542.1671194485432,435.14056757437504,1
2025-04-24,545.9105321335558,435.14056757437504,1
2025-04-25,565.0111868401688,565.0111868401688,0
2025-04-28,563.052422545838,361.607159577708,2
2025-04-29,565.2750859103095,361.607159577708,2
2025-04-30,562.6683767451779,289.2857276621664,3
2025-05-01,564.5028085407251,289.2857276621664,3
2025-05-02,571.3015024066409,571.3015024066409,0
2025-05-05,571.3015024066409,571.3015024066409,0
2025-05-06,571.3015024066409,571.3015024066409,0
2025-05-07,571.3015024066409,571.3015024066409,0
2025-05-08,570.0904987347905,365.6329615402502,2
2025-05-09,568.4060535646397,568.4060535646397,0
2025-05-12,568.4060535646397,568.4060535646397,0
2025-05-13,568.4060535646397,568.4060535646397,0
2025-05-14,570.8719593047642,363.7798742813694,2
2025-05-15,569.4642636290107,363.7798742813694,2
2025-05-16,570.2488542139293,570.2488542139293,0
2025-05-19,570.2488542139293,570.2488542139293,0
2025-05-20,572.8622889549707,456.1990833711435,1
2025-05-21,571.8803600107051,456.1990833711435,1
2025-05-22,572.2832141498902,456.1990833711435,1
2025-05-23,571.3717719260518,571.3717719260518,0
2025-05-26,571.3717719260518,571.3717719260518,0
2025-05-27,571.3717719260518,571.3717719260518,0
2025-05-28,571.3717719260518,571.3717719260518,0
2025-05-29,571.3717719260518,571.3717719260518,0
2025-05-30,571.3717719260518,571.3717719260518,0
2025-06-02,571.3717719260518,571.3717719260518,0
2025-06-03,572.8324577051249,365.67793403267314,2
2025-06-04,577.4374837070732,365.67793403267314,2
2025-06-05,574.5632918879878,365.67793403267314,2
2025-06-06,577.1903105556694,577.1903105556694,0
2025-06-09,577.1903105556694,577.1903105556694,0
2025-06-10,577.1903105556694,577.1903105556694,0
2025-06-11,574.4389902424695,461.7522484445355,1
2025-06-12,571.9120540116969,461.7522484445355,1
2025-06-13,579.723592145251,579.723592145251,0
2025-06-16,579.723592145251,579.723592145251,0
2025-06-17,575.5625832542593,371.0230989729606,2
2025-06-18,574.1982982500311,371.0230989729606,2
2025-06-19,371.0230989729606,371.0230989729606,2
2025-06-20,575.2509641461006,575.2509641461006,0
2025-06-23,575.2509641461006,575.2509641461006,0
2025-06-24,570.1795393665226,460.2007713168805,1
2025-06-25,564.3574794459569,294.5284936428035,3
2025-06-26,563.5882908404402,294.5284936428035,3
2025-06-27,562.5167527340923,562.5167527340923,0
2025-06-30,562.5167527340923,562.5167527340923,0
2025-07-01,562.5167527340923,562.5167527340923,0
2025-07-02,561.2457018026503,360.010721749819,2
2025-07-03,564.2646577377212,288.0085773998552,3
2025-07-04,288.0085773998552,288.0085773998552,3
2025-07-07,561.9636485598503,490.25788908807937,1
2025-07-08,562.6552095176472,562.6552095176472,0
2025-07-09,562.6552095176472,562.6552095176472,0
2025-07-10,562.6552095176472,562.6552095176472,0
2025-07-11,564.7092673822779,564.7092673822779,0
2025-07-14,565.6044646308118,451.7674139058223,1
2025-07-15,572.8983142573289,451.7674139058223,1
2025-07-16,576.377880289797,451.7674139058223,1
2025-07-17,575.8530163212906,361.41393112465784,2
2025-07-18,571.2810989721232,571.2810989721232,0
2025-07-21,571.2810989721232,571.2810989721232,0
2025-07-22,571.2810989721232,571.2810989721232,0
2025-07-23,571.2810989721232,571.2810989721232,0
2025-07-24,571.2810989721232,571.2810989721232,0
2025-07-25,571.2810989721232,571.2810989721232,0
2025-07-28,571.2810989721232,571.2810989721232,0
2025-07-29,571.2810989721232,571.2810989721232,0
2025-07-30,571.2810989721232,571.2810989721232,0
2025-07-31,571.2810989721232,571.2810989721232,0
2025-08-01,571.2810989721232,571.2810989721232,0
2025-08-04,571.2810989721232,571.2810989721232,0
2025-08-05,571.0891597938232,457.0248791776986,1
2025-08-06,573.4058712250613,457.0248791776986,1
2025-08-07,572.3445151276645,292.4959226737271,3
2025-08-08,575.2444529836558,575.2444529836558,0
2025-08-11,574.870914848749,460.1955623869247,1
2025-08-12,576.1177155524196,460.1955623869247,1
2025-08-13,577.9753070715764,460.1955623869247,1
2025-08-14,577.6976734796327,460.1955623869247,1
2025-08-15,577.0969841837801,577.0969841837801,0
2025-08-18,577.0969841837801,577.0969841837801,0
2025-08-19,577.0969841837801,577.0969841837801,0
2025-08-20,577.0969841837801,577.0969841837801,0
2025-08-21,577.0969841837801,577.0969841837801,0
2025-08-22,577.0969841837801,577.0969841837801,0
2025-08-25,576.3260098255791,369.3420698776193,2
2025-08-26,579.613568845265,369.3420698776193,2
2025-08-27,579.8811277349796,369.3420698776193,2
2025-08-28,580.1517065566754,369.3420698776193,2
2025-08-29,572.9022923655402,572.9022923655402,0
2025-09-01,572.9022923655402,572.9022923655402,0
2025-09-02,572.9022923655402,572.9022923655402,0
2025-09-03,572.9401988290919,458.3218338924322,1
2025-09-04,574.3464477416204,458.3218338924322,1
2025-09-05,585.2590461094954,585.2590461094954,0
2025-09-08,585.2590461094954,585.2590461094954,0
2025-09-09,585.2590461094954,585.2590461094954,0
2025-09-10,585.2590461094954,585.2590461094954,0
2025-09-11,585.2590461094954,585.2590461094954,0
2025-09-12,588.1894430289015,588.1894430289015,0
2025-09-15,588.1894430289015,588.1894430289015,0
2025-09-16,590.210145543906,470.55155442312116,1
2025-09-17,591.4134832975393,470.55155442312116,1
2025-09-18,588.8563905710686,470.55155442312116,1
2025-09-19,591.4730889463309,591.4730889463309,0
2025-09-22,598.5486791258514,473.17847115706473,1
2025-09-23,590.1071866675867,378.54277692565176,2
2025-09-24,586.4870752560759,378.54277692565176,2
2025-09-25,574.9390901181911,378.54277692565176,2
2025-09-26,569.6336461251963,569.6336461251963,0
2025-09-29,569.6336461251963,569.6336461251963,0
2025-09-30,569.6336461251963,569.6336461251963,0
2025-10-01,569.6336461251963,569.6336461251963,0
2025-10-02,560.3275805919664,364.5655335201256,2
2025-10-03,558.0091289716954,558.0091289716954,0
2025-10-06,558.0091289716954,558.0091289716954,0
2025-10-07,558.0091289716954,558.0091289716954,0
2025-10-08,558.0091289716954,558.0091289716954,0
2025-10-09,556.4850896628595,357.12584254188505,2
2025-10-10,543.1063916261083,543.1063916261083,0
2025-10-13,543.1063916261083,543.1063916261083,0
2025-10-14,541.4711838468955,434.48511330088667,1
2025-10-15,543.1242793004021,434.48511330088667,1
2025-10-16,546.4805703126896,434.48511330088667,1
2025-10-17,538.7196085502134,538.7196085502134,0
2025-10-20,539.5837536883406,430.9756868401707,1
2025-10-21,537.728282306627,275.82443957770926,3
2025-10-22,534.9379199776874,275.82443957770926,3
2025-10-23,539.9618539124087,275.82443957770926,3
2025-10-24,538.1211878886851,538.1211878886851,0
2025-10-27,538.868234194165,430.4969503109481,1
2025-10-28,538.1754444271105,430.4969503109481,1
2025-10-29,540.4238967135394,344.39756024875845,2
2025-10-30,534.745310290616,344.39756024875845,2
2025-10-31,535.1139158947938,535.1139158947938,0
2025-11-03,535.1139158947938,535.1139158947938,0
2025-11-04,535.1139158947938,535.1139158947938,0
2025-11-05,535.1139158947938,535.1139158947938,0
2025-11-06,528.4553379966019,428.091132715835,1
2025-11-07,526.6988572777418,526.6988572777418,0
2025-11-10,526.6988572777418,526.6988572777418,0
2025-11-11,526.6988572777418,526.6988572777418,0
2025-11-12,526.6988572777418,526.6988572777418,0
2025-11-13,526.6988572777418,526.6988572777418,0
2025-11-14,526.6988572777418,526.6988572777418,0
2025-11-17,530.3184273613815,269.6698149262038,3
2025-11-18,525.8593742775975,269.6698149262038,3
2025-11-19,531.9058407242353,269.6698149262038,3
2025-11-20,525.5752922212165,269.6698149262038,3
2025-11-21,522.201852947855,522.201852947855,0
2025-11-24,527.1984831530768,334.20918588662715,2
2025-11-25,523.4192843814753,267.3673487093017,3
2025-11-26,533.5878751391601,267.3673487093017,3
2025-11-27,267.3673487093017,267.3673487093017,3
2025-11-28,534.409367973591,534.409367973591,0
2025-12-01,534.409367973591,534.409367973591,0
2025-12-02,534.409367973591,534.409367973591,0
2025-12-03,534.409367973591,534.409367973591,0
2025-12-04,538.6085224249418,342.02199550309825,2
2025-12-05,540.3689907433449,540.3689907433449,0
2025-12-08,537.7779515897578,432.2951925946759,1
2025-12-09,539.3954074823724,432.2951925946759,1
2025-12-10,539.0252590318601,432.2951925946759,1
2025-12-11,541.470848100066,345.8361540757407,2
2025-12-12,542.0957125441561,542.0957125441561,0
2025-12-15,542.0957125441561,542.0957125441561,0
2025-12-16,542.0957125441561,542.0957125441561,0
2025-12-17,542.0957125441561,542.0957125441561,0
2025-12-18,542.0957125441561,542.0957125441561,0
2025-12-19,542.0957125441561,542.0957125441561,0
2025-12-22,542.0957125441561,542.0957125441561,0
2025-12-23,542.0957125441561,542.0957125441561,0
2025-12-24,542.482222206899,433.67657003532486,1
