ticker,grade,entry_date,entry_price,exit_date,exit_price,shares,pnl,pnl_pct,hold_days,exit_reason
NVDA,A-,2026-02-04,179.4600067138672,2026-02-06,185.41000366210938,0.6686726597047842,3.9786002846164528,3.3155002371803772,2,FRIDAY_CLOSE
AMD,A-,2026-02-04,215.0,2026-02-06,208.44000244140625,0.44651162790697674,-2.9291151889534883,-3.0511616551598837,2,FRIDAY_CLOSE
AVGO,A-,2026-02-04,319.510009765625,2026-02-06,332.9200134277344,0.24036805625068297,3.223336514575771,4.1970527533538675,2,FRIDAY_CLOSE
NVDA,A+,2026-02-09,184.25999450683594,2026-02-13,182.80999755859375,0.6558915007324834,-0.9510406744400893,-0.7869298770593383,4,FRIDAY_CLOSE
AMD,A+,2026-02-09,206.89999389648438,2026-02-13,207.32000732421875,0.4672965408883033,0.19627082190691278,0.20300311267506124,4,FRIDAY_CLOSE
AMZN,A+,2026-02-09,208.97000122070312,2026-02-13,198.7899932861328,0.37013408965060407,-3.767967969498109,-4.871516425852303,4,FRIDAY_CLOSE
NVDA,A+,2026-02-17,181.75,2026-02-20,189.82000732421875,0.6599725818852352,5.325983569597407,4.440169091729711,3,FRIDAY_CLOSE
AMD,A-,2026-02-17,202.14999389648438,2026-02-20,200.14999389648438,0.47469708782307346,-0.9493941756461469,-0.9893643632876618,3,FRIDAY_CLOSE
AAPL,A-,2026-02-17,258.04998779296875,2026-02-20,264.5799865722656,0.29749278960044306,1.9426275529405153,2.530516988257266,3,FRIDAY_CLOSE
GOOGL,A+,2026-02-23,319.04998779296875,2026-02-27,311.760009765625,0.3799212185699108,-2.769617335496312,-2.2849015221007343,4,FRIDAY_CLOSE
ORCL,A+,2026-02-23,145.69000244140625,2026-02-27,145.39999389648438,0.665598781609025,-0.19302933415620618,-0.19905864511088256,4,FRIDAY_CLOSE
AMZN,A+,2026-02-23,208.10000610351562,2026-02-27,210.0,0.37278648831708094,0.7082920524942976,0.913019625544488,4,FRIDAY_CLOSE
AAPL,A+,2026-03-02,262.4100036621094,2026-03-04,262.5199890136719,0.460207261683087,0.05061605746782976,0.041913551323341305,2,END_OF_PERIOD
ADBE,A+,2026-03-02,257.6000061035156,2026-03-04,273.1199951171875,0.37504033031757006,5.820621806212558,6.024840312866772,2,END_OF_PERIOD
NVDA,A+,2026-03-02,175.00999450683594,2026-03-04,183.0399932861328,0.4416222817496149,3.546226383359708,4.588308685983772,2,END_OF_PERIOD
