ticker,grade,entry_date,entry_price,exit_date,exit_price,shares,pnl,pnl_pct,hold_days,exit_reason
AVGO,A-,2026-01-21,335.510009765625,2026-01-23,320.04998779296875,0.3576644407236243,-5.5295001124250405,-4.6079167603542,2,FRIDAY_CLOSE
ORCL,A-,2026-01-21,179.67999267578125,2026-01-23,177.16000366210938,0.5342831918588989,-1.346387773673968,-1.4024872642437167,2,FRIDAY_CLOSE
AMD,A+,2026-01-22,251.75,2026-01-23,259.67999267578125,0.30506454816286005,2.4191596325719966,3.1499474382447863,1,FRIDAY_CLOSE
MSFT,A+,2026-01-26,464.25036221183507,2026-01-30,429.31011962890625,0.2565612523850782,-8.964312395714657,-7.526163774318341,4,FRIDAY_CLOSE
NFLX,A+,2026-01-26,86.91999816894531,2026-01-30,83.48999786376953,1.0962600723279776,-3.7601723826369873,-3.946157820331442,4,FRIDAY_CLOSE
META,A+,2026-01-26,665.1300048828125,2026-01-30,716.5,0.1146084798820333,5.887437051928333,7.723301420785887,4,FRIDAY_CLOSE
ORCL,A+,2026-02-02,170.9199981689453,2026-02-06,142.82000732421875,0.6888675758563312,-19.357172574791885,-16.44043479157496,4,FRIDAY_CLOSE
AAPL,A-,2026-02-02,259.7869174093499,2026-02-06,277.8599853515625,0.36257790339298235,6.552895082366373,6.956881479037157,4,FRIDAY_CLOSE
MSFT,A-,2026-02-02,429.2602343395754,2026-02-06,400.22650146484375,0.17554478762865247,-5.096720471561792,-6.763667014113377,4,FRIDAY_CLOSE
NVDA,A+,2026-02-09,184.25999450683594,2026-02-13,182.80999755859375,0.6195650093052465,-0.8983673727302499,-0.7869298770593383,4,FRIDAY_CLOSE
AMD,A+,2026-02-09,206.89999389648438,2026-02-13,207.32000732421875,0.44141536424918104,0.18540038019291621,0.20300311267506124,4,FRIDAY_CLOSE
AMZN,A+,2026-02-09,208.97000122070312,2026-02-13,198.7899932861328,0.34963424658264997,-3.55927940440889,-4.871516425852303,4,FRIDAY_CLOSE
NVDA,A+,2026-02-17,181.75,2026-02-20,189.82000732421875,0.6234200601475831,5.031004451455889,4.440169091729711,3,FRIDAY_CLOSE
AMD,A-,2026-02-17,202.14999389648438,2026-02-20,200.14999389648438,0.4484060325615227,-0.8968120651230455,-0.9893643632876618,3,FRIDAY_CLOSE
AAPL,A-,2026-02-17,258.04998779296875,2026-02-20,264.5799865722656,0.28101617836365095,1.8350353016773135,2.530516988257266,3,FRIDAY_CLOSE
GOOGL,A+,2026-02-23,319.04998779296875,2026-02-27,311.760009765625,0.35887931625223723,-2.6162223299469582,-2.2849015221007343,4,FRIDAY_CLOSE
ORCL,A+,2026-02-23,145.69000244140625,2026-02-27,145.39999389648438,0.628734653308693,-0.1823384219480136,-0.19905864511088256,4,FRIDAY_CLOSE
AMZN,A+,2026-02-23,208.10000610351562,2026-02-27,210.0,0.352139742388956,0.6690633612485966,0.913019625544488,4,FRIDAY_CLOSE
AAPL,A+,2026-03-02,262.4100036621094,2026-03-04,262.5199890136719,0.43471872413135343,0.04781269170438836,0.041913551323341305,2,END_OF_PERIOD
ADBE,A+,2026-03-02,257.6000061035156,2026-03-04,273.1199951171875,0.3542687555541611,5.498247194087787,6.024840312866772,2,END_OF_PERIOD
NVDA,A+,2026-03-02,175.00999450683594,2026-03-04,183.0399932861328,0.41716307163004757,3.3498189559570166,4.588308685983772,2,END_OF_PERIOD
