date,equity,cash,positions
2026-01-12,683.6197672295102,345.1139848117512,3
2026-01-13,682.1663611715635,345.1139848117512,3
2026-01-14,670.5641994620663,345.1139848117512,3
2026-01-15,668.6370503519285,345.1139848117512,3
2026-01-16,671.4205136415179,671.4205136415179,0
2026-01-19,671.4205136415179,671.4205136415179,0
2026-01-20,671.4205136415179,671.4205136415179,0
2026-01-21,665.2671994975401,429.7091287305715,2
2026-01-22,667.1892182438302,343.76730298445716,3
2026-01-23,666.433282352945,666.433282352945,0
2026-01-26,667.2875356143232,341.21384056470777,3
2026-01-27,670.1689683629075,341.21384056470777,3
2026-01-28,668.7728047883471,341.21384056470777,3
2026-01-29,662.0942179053266,341.21384056470777,3
2026-01-30,658.7823921925004,658.7823921925004,0
2026-02-02,653.109785171702,337.29658480256023,3
2026-02-03,646.3566925922643,337.29658480256023,3
2026-02-04,643.61537226274,337.29658480256023,3
2026-02-05,631.5033617356753,337.29658480256023,3
2026-02-06,638.7505634463737,638.7505634463737,0
2026-02-09,647.1551356870012,327.04028848454334,3
2026-02-10,644.2262450139677,327.04028848454334,3
2026-02-11,644.1512838298333,327.04028848454334,3
2026-02-12,636.4684196453684,327.04028848454334,3
2026-02-13,633.9697736626392,633.9697736626392,0
2026-02-16,324.5925241152713,324.5925241152713,3
2026-02-17,638.5161450851471,324.5925241152713,3
2026-02-18,639.278525214621,324.5925241152713,3
2026-02-19,639.667958488326,324.5925241152713,3
2026-02-20,640.6495435298509,640.6495435298509,0
2026-02-23,633.4166171203132,328.0125662872837,3
2026-02-24,637.8743898919746,328.0125662872837,3
2026-02-25,640.7284816512309,328.0125662872837,3
2026-02-26,639.1424815418842,328.0125662872837,3
2026-02-27,638.2665631434742,638.2665631434742,0
2026-03-02,644.1777593402143,326.7924803294588,3
2026-03-03,646.5795099996343,326.7924803294588,3
2026-03-04,648.221355712174,326.7924803294588,3
