ticker,grade,entry_date,entry_price,exit_date,exit_price,shares,pnl,pnl_pct,hold_days,exit_reason,components
NFLX,A-,2026-01-26,86.91999816894531,2026-01-30,83.48999786376953,1.1294941882364562,-3.874165410345316,-3.946157820331442,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 6.418727002723761, 'earnings': 5, 'social': 0.09370888784437681}"
ORCL,A,2026-02-03,158.25999450683594,2026-02-06,142.82000732421875,0.7588619823449978,-11.716819280782236,-9.756089800666755,3,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 9.846775434017342, 'earnings': 0, 'social': 5.471213036102707}"
AMD,A-,2026-02-03,251.5500030517578,2026-02-06,208.44000244140625,0.3819439211301628,-16.46560267304139,-17.13774600967961,3,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 10.864294499181831, 'earnings': 0, 'social': 1.726319754039653}"
AMZN,A-,2026-02-09,208.97000122070312,2026-02-13,198.7899932861328,0.5477389486432244,-5.575986843261225,-4.871516425852303,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 10.218643060126013, 'earnings': 0, 'social': 4.729531909585609}"
AMD,A-,2026-02-09,206.89999389648438,2026-02-13,207.32000732421875,0.4425752040335702,0.1858875284763802,0.20300311267506124,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 10.876300783615955, 'earnings': 0, 'social': 2.0961538625541483}"
NVDA,A-,2026-02-09,184.25999450683594,2026-02-13,182.80999755859375,0.39756348526270624,-0.5764658403634519,-0.7869298770593383,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 6.067366709518158, 'earnings': 0, 'social': 5.8728235925633605}"
AVGO,A-,2026-02-18,329.5199890136719,2026-02-20,332.6499938964844,0.3437354318765533,1.0758935801692753,0.9498679859092357,2,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 10.281243014296834, 'earnings': 0, 'social': 3.7006947891853432}"
ORCL,A,2026-02-23,145.69000244140625,2026-02-27,145.39999389648438,0.778933849611583,-0.2258974723162498,-0.19905864511088256,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 11.022032511800603, 'earnings': 0, 'social': 4.665098233435483}"
NFLX,A-,2026-02-23,77.79000091552734,2026-02-27,96.23999786376953,1.1670690126340248,21.53241972148578,23.71769730183852,4,FRIDAY_CLOSE,"{'momentum': 20, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 11.261518179875186, 'earnings': 0, 'social': 5.093615736610026}"
AMZN,A-,2026-02-23,208.10000610351562,2026-02-27,210.0,0.3490102715946077,0.6631173858401086,0.913019625544488,4,FRIDAY_CLOSE,"{'momentum': 20, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 9.41245507113511, 'earnings': 0, 'social': 5.677987567397633}"
ADBE,A-,2026-03-02,257.6000061035156,2026-03-04,273.1199951171875,0.4575962716834682,7.101889109224637,6.024840312866772,2,END_OF_PERIOD,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 8.311986350820998, 'earnings': 0, 'social': 2.6048510396666007}"
ORCL,A,2026-03-03,144.75,2026-03-04,152.3699951171875,0.6514780096917854,4.9642592528064355,5.264245331390328,1,END_OF_PERIOD,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 11.986959336526208, 'earnings': 0, 'social': 5.945300711360358}"
AVGO,A-,2026-03-03,313.0,2026-03-04,317.5299987792969,0.2410260495920407,1.0918477104306923,1.447283955046925,1,END_OF_PERIOD,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 11.269682946170924, 'earnings': 0, 'social': 1.6926857035648764}"
