ticker,grade,entry_date,entry_price,exit_date,exit_price,shares,pnl,pnl_pct,hold_days,exit_reason,components
AMD,A-,2026-01-06,222.7100067138672,2026-01-09,203.1699981689453,0.5388172797918923,-10.528494251285137,-8.77374520940428,3,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 6.362078932385028, 'earnings': 0, 'social': 3.753398356611417}"
TSLA,A-,2026-01-07,435.8999938964844,2026-01-09,445.010009765625,0.22023400170727614,2.0063352504776293,2.0899325525808634,2,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 9.950563332908589, 'earnings': 0, 'social': 4.913204376202388}"
AMD,A-,2026-01-07,212.1300048828125,2026-01-09,203.1699981689453,0.3620421356348284,-3.2438999659908774,-4.223828080717287,2,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 7.08420921155302, 'earnings': 0, 'social': 3.063963183967034}"
ORCL,A-,2026-01-13,205.0,2026-01-16,191.08999633789062,0.5738867717397088,-7.9827670965354764,-6.785367640053354,3,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 9.581754812083254, 'earnings': 0, 'social': 4.644384250690489}"
AMD,A-,2026-01-13,215.10000610351562,2026-01-16,231.8300018310547,0.43755196603768937,7.32024252238686,7.777775570814187,3,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 6.580535831570328, 'earnings': 0, 'social': 4.523394195384631}"
GOOGL,A-,2026-01-22,334.45001220703125,2026-01-23,327.92999267578125,0.3513657617063171,-2.290911628937721,-1.9494750465770583,1,FRIDAY_CLOSE,"{'momentum': 20, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 9.313892409512128, 'earnings': 5, 'social': 4.967435205885579}"
NFLX,A-,2026-01-22,85.0199966430664,2026-01-23,86.12000274658203,1.1057566495577527,1.2163390635165159,1.2938204504214519,1,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 6.665040818053917, 'earnings': 0, 'social': 5.9283940834123685}"
NFLX,A-,2026-01-26,86.91999816894531,2026-01-30,83.48999786376953,1.3495095633887733,-4.628818214261128,-3.946157820331442,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 6.539096973328892, 'earnings': 0, 'social': 5.914136503113337}"
AAPL,A,2026-02-03,268.9483513556569,2026-02-06,277.8599853515625,0.4326987116644632,3.8560525488535933,3.313511293520029,3,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 11.430052330362393, 'earnings': 0, 'social': 4.430747126785372}"
ORCL,A-,2026-02-03,158.25999450683594,2026-02-06,142.82000732421875,0.5882654324537965,-9.082810737063374,-9.756089800666755,3,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 9.272319784418698, 'earnings': 0, 'social': 5.108979708392127}"
AMD,A-,2026-02-03,251.5500030517578,2026-02-06,208.44000244140625,0.2960807250383334,-12.764040237115886,-17.13774600967961,3,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 8.839581557316208, 'earnings': 0, 'social': 4.316033579374519}"
AMZN,A,2026-02-09,208.97000122070312,2026-02-13,198.7899932861328,0.5396728946357304,-5.493874349464264,-4.871516425852303,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 11.095097004678383, 'earnings': 0, 'social': 5.6309155224832494}"
AMD,A-,2026-02-09,206.89999389648438,2026-02-13,207.32000732421875,0.43605780097695884,0.18315013167864638,0.20300311267506124,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 9.827586721308109, 'earnings': 0, 'social': 3.2277792144067736}"
AVGO,A-,2026-02-09,330.7699890136719,2026-02-13,325.1700134277344,0.21820687331320873,-1.2219531632377258,-1.6930119938136325,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 8.886527699627297, 'earnings': 0, 'social': 2.8308346859659377}"
NVDA,A-,2026-02-17,181.75,2026-02-20,189.82000732421875,0.613308995733724,4.949408087580399,4.440169091729711,3,FRIDAY_CLOSE,"{'momentum': 20, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 11.858279825416448, 'earnings': 0, 'social': 5.624386023344392}"
AVGO,A-,2026-02-18,329.5199890136719,2026-02-20,332.6499938964844,0.27062130053659217,0.8470459920726026,0.9498679859092357,2,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 8.151633572642371, 'earnings': 5, 'social': 0.661079890297025}"
